2025-02-23 01:32:53,422 [Worker-1: Loading available Gradle versions] INFO  o.e.b.c.i.u.g.PublishedGradleVersions - Gradle version information cache is out-of-date. Trying to update.
2025-02-23 01:37:30,547 [Worker-12: Launching mavenrun-19bb0a79-cb09-424d-8c9c-1c104bf63c4f] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: E:\eclipse-jee-2023-03-R-win32-x86_64\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606\jars\commons-lang3-3.8.1.jar
2025-02-23 01:37:30,548 [Worker-12: Launching mavenrun-19bb0a79-cb09-424d-8c9c-1c104bf63c4f] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: E:\eclipse-jee-2023-03-R-win32-x86_64\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606\jars\guice-4.2.2-no_aop.jar
2025-02-23 01:37:30,548 [Worker-12: Launching mavenrun-19bb0a79-cb09-424d-8c9c-1c104bf63c4f] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: E:\eclipse-jee-2023-03-R-win32-x86_64\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606\jars\jansi-2.4.0.jar
2025-02-23 01:37:30,548 [Worker-12: Launching mavenrun-19bb0a79-cb09-424d-8c9c-1c104bf63c4f] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: E:\eclipse-jee-2023-03-R-win32-x86_64\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606\jars\maven-artifact-3.8.7.jar
2025-02-23 01:37:30,548 [Worker-12: Launching mavenrun-19bb0a79-cb09-424d-8c9c-1c104bf63c4f] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: E:\eclipse-jee-2023-03-R-win32-x86_64\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606\jars\maven-builder-support-3.8.7.jar
2025-02-23 01:37:30,548 [Worker-12: Launching mavenrun-19bb0a79-cb09-424d-8c9c-1c104bf63c4f] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: E:\eclipse-jee-2023-03-R-win32-x86_64\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606\jars\maven-compat-3.8.7.jar
2025-02-23 01:37:30,548 [Worker-12: Launching mavenrun-19bb0a79-cb09-424d-8c9c-1c104bf63c4f] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: E:\eclipse-jee-2023-03-R-win32-x86_64\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606\jars\maven-core-3.8.7.jar
2025-02-23 01:37:30,548 [Worker-12: Launching mavenrun-19bb0a79-cb09-424d-8c9c-1c104bf63c4f] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: E:\eclipse-jee-2023-03-R-win32-x86_64\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606\jars\maven-embedder-3.8.7.jar
2025-02-23 01:37:30,548 [Worker-12: Launching mavenrun-19bb0a79-cb09-424d-8c9c-1c104bf63c4f] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: E:\eclipse-jee-2023-03-R-win32-x86_64\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606\jars\maven-model-3.8.7.jar
2025-02-23 01:37:30,548 [Worker-12: Launching mavenrun-19bb0a79-cb09-424d-8c9c-1c104bf63c4f] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: E:\eclipse-jee-2023-03-R-win32-x86_64\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606\jars\maven-model-builder-3.8.7.jar
2025-02-23 01:37:30,548 [Worker-12: Launching mavenrun-19bb0a79-cb09-424d-8c9c-1c104bf63c4f] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: E:\eclipse-jee-2023-03-R-win32-x86_64\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606\jars\maven-plugin-api-3.8.7.jar
2025-02-23 01:37:30,549 [Worker-12: Launching mavenrun-19bb0a79-cb09-424d-8c9c-1c104bf63c4f] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: E:\eclipse-jee-2023-03-R-win32-x86_64\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606\jars\maven-repository-metadata-3.8.7.jar
2025-02-23 01:37:30,549 [Worker-12: Launching mavenrun-19bb0a79-cb09-424d-8c9c-1c104bf63c4f] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: E:\eclipse-jee-2023-03-R-win32-x86_64\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606\jars\maven-resolver-api-1.6.3.jar
2025-02-23 01:37:30,549 [Worker-12: Launching mavenrun-19bb0a79-cb09-424d-8c9c-1c104bf63c4f] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: E:\eclipse-jee-2023-03-R-win32-x86_64\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606\jars\maven-resolver-connector-basic-1.6.3.jar
2025-02-23 01:37:30,549 [Worker-12: Launching mavenrun-19bb0a79-cb09-424d-8c9c-1c104bf63c4f] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: E:\eclipse-jee-2023-03-R-win32-x86_64\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606\jars\maven-resolver-impl-1.6.3.jar
2025-02-23 01:37:30,549 [Worker-12: Launching mavenrun-19bb0a79-cb09-424d-8c9c-1c104bf63c4f] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: E:\eclipse-jee-2023-03-R-win32-x86_64\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606\jars\maven-resolver-provider-3.8.7.jar
2025-02-23 01:37:30,549 [Worker-12: Launching mavenrun-19bb0a79-cb09-424d-8c9c-1c104bf63c4f] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: E:\eclipse-jee-2023-03-R-win32-x86_64\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606\jars\maven-resolver-spi-1.6.3.jar
2025-02-23 01:37:30,549 [Worker-12: Launching mavenrun-19bb0a79-cb09-424d-8c9c-1c104bf63c4f] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: E:\eclipse-jee-2023-03-R-win32-x86_64\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606\jars\maven-resolver-transport-wagon-1.6.3.jar
2025-02-23 01:37:30,549 [Worker-12: Launching mavenrun-19bb0a79-cb09-424d-8c9c-1c104bf63c4f] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: E:\eclipse-jee-2023-03-R-win32-x86_64\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606\jars\maven-resolver-util-1.6.3.jar
2025-02-23 01:37:30,549 [Worker-12: Launching mavenrun-19bb0a79-cb09-424d-8c9c-1c104bf63c4f] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: E:\eclipse-jee-2023-03-R-win32-x86_64\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606\jars\maven-settings-3.8.7.jar
2025-02-23 01:37:30,549 [Worker-12: Launching mavenrun-19bb0a79-cb09-424d-8c9c-1c104bf63c4f] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: E:\eclipse-jee-2023-03-R-win32-x86_64\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606\jars\maven-settings-builder-3.8.7.jar
2025-02-23 01:37:30,549 [Worker-12: Launching mavenrun-19bb0a79-cb09-424d-8c9c-1c104bf63c4f] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: E:\eclipse-jee-2023-03-R-win32-x86_64\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606\jars\maven-shared-utils-3.3.4.jar
2025-02-23 01:37:30,550 [Worker-12: Launching mavenrun-19bb0a79-cb09-424d-8c9c-1c104bf63c4f] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: E:\eclipse-jee-2023-03-R-win32-x86_64\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606\jars\okhttp-3.14.1.jar
2025-02-23 01:37:30,550 [Worker-12: Launching mavenrun-19bb0a79-cb09-424d-8c9c-1c104bf63c4f] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: E:\eclipse-jee-2023-03-R-win32-x86_64\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606\jars\okio-1.17.3.jar
2025-02-23 01:37:30,550 [Worker-12: Launching mavenrun-19bb0a79-cb09-424d-8c9c-1c104bf63c4f] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: E:\eclipse-jee-2023-03-R-win32-x86_64\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606\jars\org.eclipse.sisu.inject-0.3.5.jar
2025-02-23 01:37:30,550 [Worker-12: Launching mavenrun-19bb0a79-cb09-424d-8c9c-1c104bf63c4f] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: E:\eclipse-jee-2023-03-R-win32-x86_64\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606\jars\org.eclipse.sisu.plexus-0.3.5.jar
2025-02-23 01:37:30,550 [Worker-12: Launching mavenrun-19bb0a79-cb09-424d-8c9c-1c104bf63c4f] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: E:\eclipse-jee-2023-03-R-win32-x86_64\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606\jars\plexus-build-api-0.0.7.jar
2025-02-23 01:37:30,550 [Worker-12: Launching mavenrun-19bb0a79-cb09-424d-8c9c-1c104bf63c4f] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: E:\eclipse-jee-2023-03-R-win32-x86_64\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606\jars\plexus-cipher-2.0.jar
2025-02-23 01:37:30,550 [Worker-12: Launching mavenrun-19bb0a79-cb09-424d-8c9c-1c104bf63c4f] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: E:\eclipse-jee-2023-03-R-win32-x86_64\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606\jars\plexus-classworlds-2.6.0.jar
2025-02-23 01:37:30,550 [Worker-12: Launching mavenrun-19bb0a79-cb09-424d-8c9c-1c104bf63c4f] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: E:\eclipse-jee-2023-03-R-win32-x86_64\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606\jars\plexus-component-annotations-2.1.0.jar
2025-02-23 01:37:30,550 [Worker-12: Launching mavenrun-19bb0a79-cb09-424d-8c9c-1c104bf63c4f] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: E:\eclipse-jee-2023-03-R-win32-x86_64\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606\jars\plexus-interpolation-1.26.jar
2025-02-23 01:37:30,550 [Worker-12: Launching mavenrun-19bb0a79-cb09-424d-8c9c-1c104bf63c4f] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: E:\eclipse-jee-2023-03-R-win32-x86_64\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606\jars\plexus-sec-dispatcher-2.0.jar
2025-02-23 01:37:30,550 [Worker-12: Launching mavenrun-19bb0a79-cb09-424d-8c9c-1c104bf63c4f] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: E:\eclipse-jee-2023-03-R-win32-x86_64\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606\jars\plexus-utils-3.3.1.jar
2025-02-23 01:37:30,550 [Worker-12: Launching mavenrun-19bb0a79-cb09-424d-8c9c-1c104bf63c4f] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: E:\eclipse-jee-2023-03-R-win32-x86_64\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606\jars\wagon-file-3.5.3.jar
2025-02-23 01:37:30,551 [Worker-12: Launching mavenrun-19bb0a79-cb09-424d-8c9c-1c104bf63c4f] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: E:\eclipse-jee-2023-03-R-win32-x86_64\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606\jars\wagon-provider-api-3.5.3.jar
2025-02-23 01:37:30,552 [Worker-12: Launching mavenrun-19bb0a79-cb09-424d-8c9c-1c104bf63c4f] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=com.google.guava_31.1.0.jre [11])
2025-02-23 01:37:30,553 [Worker-12: Launching mavenrun-19bb0a79-cb09-424d-8c9c-1c104bf63c4f] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: E:\eclipse-jee-2023-03-R-win32-x86_64\eclipse\plugins\com.google.guava_31.1.0.jre.jar
2025-02-23 01:37:30,553 [Worker-12: Launching mavenrun-19bb0a79-cb09-424d-8c9c-1c104bf63c4f] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=slf4j.api_1.7.36 [924])
2025-02-23 01:37:30,554 [Worker-12: Launching mavenrun-19bb0a79-cb09-424d-8c9c-1c104bf63c4f] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: E:\eclipse-jee-2023-03-R-win32-x86_64\eclipse\plugins\slf4j.api_1.7.36.jar
2025-02-23 01:37:30,554 [Worker-12: Launching mavenrun-19bb0a79-cb09-424d-8c9c-1c104bf63c4f] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=javax.inject_1.0.0.v20220405-0441 [35])
2025-02-23 01:37:30,555 [Worker-12: Launching mavenrun-19bb0a79-cb09-424d-8c9c-1c104bf63c4f] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: E:\eclipse-jee-2023-03-R-win32-x86_64\eclipse\plugins\javax.inject_1.0.0.v20220405-0441.jar
2025-02-23 01:37:30,555 [Worker-12: Launching mavenrun-19bb0a79-cb09-424d-8c9c-1c104bf63c4f] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=javax.annotation_1.3.5.v20221203-1659 [33])
2025-02-23 01:37:30,556 [Worker-12: Launching mavenrun-19bb0a79-cb09-424d-8c9c-1c104bf63c4f] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: E:\eclipse-jee-2023-03-R-win32-x86_64\eclipse\plugins\javax.annotation_1.3.5.v20221203-1659.jar
2025-02-23 01:37:30,556 [Worker-12: Launching mavenrun-19bb0a79-cb09-424d-8c9c-1c104bf63c4f] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.apache.commons.cli_1.4.0.v20221112-0806 [67])
2025-02-23 01:37:30,557 [Worker-12: Launching mavenrun-19bb0a79-cb09-424d-8c9c-1c104bf63c4f] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: E:\eclipse-jee-2023-03-R-win32-x86_64\eclipse\plugins\org.apache.commons.cli_1.4.0.v20221112-0806.jar
2025-02-23 01:37:30,557 [Worker-12: Launching mavenrun-19bb0a79-cb09-424d-8c9c-1c104bf63c4f] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=com.google.guava.failureaccess_1.0.1 [13])
2025-02-23 01:37:30,558 [Worker-12: Launching mavenrun-19bb0a79-cb09-424d-8c9c-1c104bf63c4f] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: E:\eclipse-jee-2023-03-R-win32-x86_64\eclipse\plugins\com.google.guava.failureaccess_1.0.1.jar
2025-02-23 01:37:30,570 [Worker-12: Launching mavenrun-19bb0a79-cb09-424d-8c9c-1c104bf63c4f] INFO  o.e.m.i.launch.MavenLaunchDelegate - Run build in "C:\Users\ASUS\AppData\Local\Temp\m2e-archetypeGenerator16546119303637924160":
2025-02-23 01:37:30,575 [Worker-12: Launching mavenrun-19bb0a79-cb09-424d-8c9c-1c104bf63c4f] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn  -DarchetypeGroupId=org.apache.maven.archetypes -DarchetypeArtifactId=maven-archetype-webapp -DarchetypeVersion=1.5 -DgroupId=com.qsp -DartifactId=SpringMVC -Dversion=0.0.1-SNAPSHOT -Dpackage=com.qsp.SpringMVC -DoutputDirectory="E:\QSpider Coding\Spring ENew" -Dstyle.color=always -U archetype:generate
2025-02-23 01:38:33,725 [Worker-1: Creating maven-archetype-webapp] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Collecting project info '/pom.xml' E:\QSpider Coding\Spring ENew\SpringMVC\pom.xml
2025-02-23 01:38:34,288 [Worker-1: Creating maven-archetype-webapp] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-clean-plugin/3.4.0/maven-clean-plugin-3.4.0.jar
2025-02-23 01:38:34,500 [Worker-1: Creating maven-archetype-webapp] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-clean-plugin/3.4.0/maven-clean-plugin-3.4.0.jar
2025-02-23 01:38:34,814 [Worker-1: Creating maven-archetype-webapp] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-compiler-plugin/3.13.0/maven-compiler-plugin-3.13.0.jar
2025-02-23 01:38:34,928 [Worker-1: Creating maven-archetype-webapp] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-compiler-plugin/3.13.0/maven-compiler-plugin-3.13.0.jar
2025-02-23 01:38:34,975 [Worker-1: Creating maven-archetype-webapp] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-surefire-plugin/3.3.0/maven-surefire-plugin-3.3.0.jar
2025-02-23 01:38:35,223 [Worker-1: Creating maven-archetype-webapp] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-surefire-plugin/3.3.0/maven-surefire-plugin-3.3.0.jar
2025-02-23 01:38:35,369 [Worker-1: Creating maven-archetype-webapp] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-war-plugin/3.4.0/maven-war-plugin-3.4.0.jar
2025-02-23 01:38:35,566 [Worker-1: Creating maven-archetype-webapp] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-war-plugin/3.4.0/maven-war-plugin-3.4.0.jar
2025-02-23 01:38:35,613 [Worker-1: Creating maven-archetype-webapp] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-install-plugin/3.1.2/maven-install-plugin-3.1.2.jar
2025-02-23 01:38:35,787 [Worker-1: Creating maven-archetype-webapp] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-install-plugin/3.1.2/maven-install-plugin-3.1.2.jar
2025-02-23 01:38:35,945 [Worker-1: Creating maven-archetype-webapp] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-deploy-plugin/3.1.2/maven-deploy-plugin-3.1.2.jar
2025-02-23 01:38:36,147 [Worker-1: Creating maven-archetype-webapp] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-deploy-plugin/3.1.2/maven-deploy-plugin-3.1.2.jar
2025-02-23 01:38:36,345 [Worker-1: Creating maven-archetype-webapp] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-compiler-plugin/3.13.0/maven-compiler-plugin-3.13.0.pom
2025-02-23 01:38:36,408 [Worker-1: Creating maven-archetype-webapp] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-compiler-plugin/3.13.0/maven-compiler-plugin-3.13.0.pom
2025-02-23 01:38:36,442 [Worker-1: Creating maven-archetype-webapp] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-plugins/41/maven-plugins-41.pom
2025-02-23 01:38:36,510 [Worker-1: Creating maven-archetype-webapp] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-plugins/41/maven-plugins-41.pom
2025-02-23 01:38:36,721 [Worker-1: Creating maven-archetype-webapp] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-java/1.2.0/plexus-java-1.2.0.pom
2025-02-23 01:38:36,788 [Worker-1: Creating maven-archetype-webapp] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-java/1.2.0/plexus-java-1.2.0.pom
2025-02-23 01:38:36,824 [Worker-1: Creating maven-archetype-webapp] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-languages/1.2.0/plexus-languages-1.2.0.pom
2025-02-23 01:38:36,874 [Worker-1: Creating maven-archetype-webapp] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-languages/1.2.0/plexus-languages-1.2.0.pom
2025-02-23 01:38:36,900 [Worker-1: Creating maven-archetype-webapp] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus/15/plexus-15.pom
2025-02-23 01:38:36,960 [Worker-1: Creating maven-archetype-webapp] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus/15/plexus-15.pom
2025-02-23 01:38:37,096 [Worker-1: Creating maven-archetype-webapp] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/ow2/asm/asm/9.6/asm-9.6.pom
2025-02-23 01:38:37,146 [Worker-1: Creating maven-archetype-webapp] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/ow2/asm/asm/9.6/asm-9.6.pom
2025-02-23 01:38:37,256 [Worker-1: Creating maven-archetype-webapp] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-compiler-api/2.15.0/plexus-compiler-api-2.15.0.pom
2025-02-23 01:38:37,302 [Worker-1: Creating maven-archetype-webapp] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-compiler-api/2.15.0/plexus-compiler-api-2.15.0.pom
2025-02-23 01:38:37,342 [Worker-1: Creating maven-archetype-webapp] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-compiler/2.15.0/plexus-compiler-2.15.0.pom
2025-02-23 01:38:37,516 [Worker-1: Creating maven-archetype-webapp] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-compiler/2.15.0/plexus-compiler-2.15.0.pom
